
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.003553105236718188
fun_coils#30 - J=3.2e-03, Jf=3.2e-03, ⟨B·n⟩=5.7e-03, C-C-Sep=0.24 Jf=3.2e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=9.3e-07, J_MSC=1.9e-05, J_ALS=5.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.1, 3.2, 3.2, 3.2, 3.3])=19.0, curvature=[4.8, 3.5, 3.3, 11.2, 7.8, 7.5], mean squared curvature=[8.4, 5.5, 5.1, 10.3, 10.1, 10.5]
fun_coils#31 - J=3.2e-03, Jf=3.2e-03, ⟨B·n⟩=5.7e-03, C-C-Sep=0.24 Jf=3.2e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=9.4e-07, J_MSC=9.6e-06, J_ALS=5.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.1, 3.2, 3.2, 3.2, 3.3])=19.1, curvature=[4.9, 3.5, 3.3, 11.2, 7.3, 6.5], mean squared curvature=[8.4, 5.5, 5.1, 10.1, 9.8, 10.4]
fun_coils#32 - J=3.1e-03, Jf=3.1e-03, ⟨B·n⟩=5.6e-03, C-C-Sep=0.23 Jf=3.1e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=1.8e-06, J_MSC=2.3e-05, J_ALS=5.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.1, 3.2, 3.2, 3.2, 3.3])=19.1, curvature=[4.9, 3.5, 3.3, 11.5, 7.9, 6.7], mean squared curvature=[8.4, 5.5, 5.2, 10.3, 9.9, 10.6]
fun_coils#33 - J=3.1e-03, Jf=3.0e-03, ⟨B·n⟩=5.5e-03, C-C-Sep=0.23 Jf=3.0e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=4.3e-06, J_MSC=6.0e-05, J_ALS=6.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.1, 3.2, 3.2, 3.2, 3.3])=19.2, curvature=[4.9, 3.5, 3.5, 11.3, 9.4, 13.7], mean squared curvature=[8.4, 5.5, 5.3, 10.0, 10.4, 11.0]
fun_coils#34 - J=3.0e-03, Jf=3.0e-03, ⟨B·n⟩=5.5e-03, C-C-Sep=0.23 Jf=3.0e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-06, J_MSC=1.5e-05, J_ALS=6.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.2, 3.2, 3.2, 3.3])=19.2, curvature=[4.9, 3.5, 3.6, 11.2, 9.2, 7.6], mean squared curvature=[8.5, 5.5, 5.3, 9.9, 10.4, 10.4]
fun_coils#35 - J=3.0e-03, Jf=3.0e-03, ⟨B·n⟩=5.5e-03, C-C-Sep=0.23 Jf=3.0e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-06, J_MSC=4.2e-05, J_ALS=6.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.2, 3.2, 3.3, 3.4])=19.3, curvature=[4.9, 3.5, 4.2, 11.3, 9.3, 9.5], mean squared curvature=[8.5, 5.5, 5.3, 10.0, 10.4, 10.8]
fun_coils#36 - J=2.9e-03, Jf=2.9e-03, ⟨B·n⟩=5.4e-03, C-C-Sep=0.22 Jf=2.9e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=3.0e-06, J_MSC=5.1e-05, J_ALS=6.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.2, 3.2, 3.3, 3.4])=19.4, curvature=[4.9, 3.6, 4.9, 11.5, 7.9, 9.8], mean squared curvature=[8.5, 5.5, 5.5, 10.1, 10.2, 11.0]
fun_coils#37 - J=2.9e-03, Jf=2.9e-03, ⟨B·n⟩=5.4e-03, C-C-Sep=0.22 Jf=2.9e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-06, J_MSC=3.0e-05, J_ALS=6.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.2, 3.2, 3.3, 3.4])=19.4, curvature=[4.9, 3.6, 5.2, 11.3, 7.3, 9.8], mean squared curvature=[8.5, 5.5, 5.5, 9.9, 10.0, 10.8]
fun_coils#38 - J=2.9e-03, Jf=2.8e-03, ⟨B·n⟩=5.3e-03, C-C-Sep=0.22 Jf=2.8e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-06, J_MSC=3.6e-05, J_ALS=6.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.2, 3.2, 3.3, 3.4])=19.5, curvature=[4.9, 3.6, 5.8, 11.1, 7.6, 8.3], mean squared curvature=[8.6, 5.5, 5.6, 9.7, 10.0, 10.9]
fun_coils#39 - J=2.8e-03, Jf=2.7e-03, ⟨B·n⟩=5.2e-03, C-C-Sep=0.21 Jf=2.7e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=3.3e-07, J_MSC=7.0e-05, J_ALS=6.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.2, 3.3, 3.3, 3.5])=19.6, curvature=[4.9, 3.6, 6.8, 10.8, 8.8, 9.1], mean squared curvature=[8.6, 5.5, 5.8, 9.5, 10.3, 11.1]
fun_coils#40 - J=2.8e-03, Jf=2.7e-03, ⟨B·n⟩=5.2e-03, C-C-Sep=0.21 Jf=2.7e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=3.5e-07, J_MSC=3.3e-05, J_ALS=6.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.2, 3.3, 3.3, 3.5])=19.6, curvature=[4.9, 3.6, 6.9, 10.1, 9.1, 11.5], mean squared curvature=[8.6, 5.5, 5.8, 9.1, 10.3, 10.8]
fun_coils#41 - J=2.7e-03, Jf=2.7e-03, ⟨B·n⟩=5.2e-03, C-C-Sep=0.21 Jf=2.7e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.8e-06, J_ALS=6.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.2, 3.3, 3.3, 3.5])=19.6, curvature=[4.9, 3.6, 6.8, 9.9, 7.9, 8.9], mean squared curvature=[8.6, 5.5, 5.8, 9.0, 10.0, 10.4]
fun_coils#42 - J=2.7e-03, Jf=2.7e-03, ⟨B·n⟩=5.2e-03, C-C-Sep=0.21 Jf=2.7e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.0e-05, J_ALS=6.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.2, 3.3, 3.3, 3.5])=19.7, curvature=[4.9, 3.6, 7.4, 9.6, 8.3, 9.9], mean squared curvature=[8.7, 5.5, 5.9, 8.9, 10.4, 10.7]
fun_coils#43 - J=2.7e-03, Jf=2.7e-03, ⟨B·n⟩=5.1e-03, C-C-Sep=0.21 Jf=2.7e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.5e-05, J_ALS=6.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.2, 3.3, 3.4, 3.5])=19.7, curvature=[4.9, 3.6, 7.7, 9.5, 8.3, 8.1], mean squared curvature=[8.7, 5.5, 6.0, 8.9, 10.4, 10.6]
fun_coils#44 - J=2.7e-03, Jf=2.6e-03, ⟨B·n⟩=5.1e-03, C-C-Sep=0.20 Jf=2.6e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.7e-05, J_ALS=7.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3, 3.3, 3.4, 3.6])=19.8, curvature=[4.9, 3.6, 8.5, 9.1, 8.4, 8.6], mean squared curvature=[8.7, 5.5, 6.2, 9.0, 10.4, 10.8]
fun_coils#45 - J=2.6e-03, Jf=2.6e-03, ⟨B·n⟩=5.1e-03, C-C-Sep=0.20 Jf=2.6e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-07, J_MSC=2.4e-05, J_ALS=7.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3, 3.3, 3.4, 3.6])=19.8, curvature=[4.9, 3.6, 8.7, 8.9, 8.4, 11.6], mean squared curvature=[8.8, 5.5, 6.2, 9.0, 10.2, 10.7]
fun_coils#46 - J=2.6e-03, Jf=2.6e-03, ⟨B·n⟩=5.0e-03, C-C-Sep=0.20 Jf=2.6e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=8.6e-06, J_MSC=4.9e-05, J_ALS=7.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3, 3.3, 3.4, 3.6])=19.9, curvature=[4.9, 3.6, 9.3, 8.2, 8.4, 19.9], mean squared curvature=[8.8, 5.5, 6.4, 9.0, 10.3, 10.9]
fun_coils#47 - J=2.6e-03, Jf=2.6e-03, ⟨B·n⟩=5.0e-03, C-C-Sep=0.20 Jf=2.6e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-05, J_ALS=7.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3, 3.3, 3.4, 3.6])=19.9, curvature=[4.9, 3.6, 9.0, 8.6, 8.4, 8.8], mean squared curvature=[8.8, 5.5, 6.3, 9.0, 10.2, 10.6]
fun_coils#48 - J=2.6e-03, Jf=2.5e-03, ⟨B·n⟩=5.0e-03, C-C-Sep=0.19 Jf=2.5e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-07, J_MSC=7.2e-05, J_ALS=7.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3, 3.3, 3.4, 3.6])=20.0, curvature=[4.9, 3.6, 10.0, 8.5, 8.4, 11.1], mean squared curvature=[8.8, 5.6, 6.6, 9.3, 10.7, 11.0]
fun_coils#49 - J=2.6e-03, Jf=2.6e-03, ⟨B·n⟩=5.0e-03, C-C-Sep=0.20 Jf=2.6e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.6e-05, J_ALS=7.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3, 3.3, 3.4, 3.6])=19.9, curvature=[4.9, 3.6, 9.4, 8.3, 8.4, 7.6], mean squared curvature=[8.8, 5.6, 6.4, 9.1, 10.3, 10.6]
fun_coils#50 - J=2.6e-03, Jf=2.5e-03, ⟨B·n⟩=5.0e-03, C-C-Sep=0.19 Jf=2.5e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.6e-05, J_ALS=7.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3, 3.3, 3.4, 3.6])=20.0, curvature=[4.9, 3.6, 9.9, 8.4, 8.2, 9.3], mean squared curvature=[8.8, 5.6, 6.5, 9.1, 10.4, 10.6]
fun_coils#51 - J=2.5e-03, Jf=2.5e-03, ⟨B·n⟩=5.0e-03, C-C-Sep=0.19 Jf=2.5e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-08, J_MSC=1.3e-05, J_ALS=7.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3, 3.3, 3.4, 3.6])=20.0, curvature=[4.9, 3.6, 10.2, 9.1, 8.0, 8.8], mean squared curvature=[8.8, 5.6, 6.6, 9.1, 10.3, 10.4]
fun_coils#52 - J=2.5e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.4e-05, J_MSC=8.3e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.7, 12.1, 7.7, 26.1], mean squared curvature=[8.9, 5.6, 7.1, 10.1, 10.5, 11.2]
fun_coils#53 - J=2.5e-03, Jf=2.5e-03, ⟨B·n⟩=4.9e-03, C-C-Sep=0.19 Jf=2.5e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-06, J_MSC=2.4e-05, J_ALS=7.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.4, 3.7])=20.1, curvature=[5.0, 3.6, 11.0, 10.7, 7.8, 11.1], mean squared curvature=[8.9, 5.6, 6.9, 9.6, 10.4, 10.6]
fun_coils#54 - J=3.0e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.8e-04, J_MSC=4.0e-04, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.3, curvature=[5.0, 3.6, 12.3, 13.4, 7.5, 47.4], mean squared curvature=[9.0, 5.6, 7.3, 10.8, 10.4, 12.7]
fun_coils#55 - J=2.5e-03, Jf=2.4e-03, ⟨B·n⟩=4.9e-03, C-C-Sep=0.19 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=3.3e-06, J_MSC=2.2e-05, J_ALS=7.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.4, 11.5, 7.7, 9.0], mean squared curvature=[8.9, 5.6, 7.0, 9.9, 10.3, 10.6]
fun_coils#56 - J=2.6e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=7.9e-05, J_MSC=1.7e-04, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.3, curvature=[5.0, 3.6, 12.2, 13.3, 7.4, 38.5], mean squared curvature=[9.0, 5.6, 7.2, 10.7, 10.1, 11.7]
fun_coils#57 - J=2.5e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=5.6e-06, J_MSC=1.7e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.6, 12.0, 7.6, 9.5], mean squared curvature=[8.9, 5.6, 7.0, 10.1, 10.2, 10.5]
fun_coils#58 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=8.3e-06, J_MSC=1.3e-05, J_ALS=7.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.6, 12.0, 7.4, 17.3], mean squared curvature=[8.9, 5.6, 7.0, 10.0, 10.0, 10.5]
fun_coils#59 - J=2.5e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=4.5e-06, J_MSC=3.8e-05, J_ALS=7.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.4, 3.7])=20.2, curvature=[5.0, 3.6, 11.3, 11.7, 7.2, 12.1], mean squared curvature=[8.9, 5.6, 7.0, 9.7, 9.8, 10.9]
fun_coils#60 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=4.7e-06, J_MSC=9.3e-06, J_ALS=7.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.5, 11.9, 7.3, 9.4], mean squared curvature=[8.9, 5.6, 7.0, 9.9, 9.8, 10.4]
fun_coils#61 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=5.7e-06, J_MSC=1.1e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.2, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.6, 12.1, 7.3, 9.5], mean squared curvature=[8.9, 5.6, 7.1, 10.0, 9.9, 10.5]
fun_coils#62 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=7.0e-06, J_MSC=1.4e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.3, curvature=[5.0, 3.6, 11.8, 12.2, 7.3, 9.0], mean squared curvature=[9.0, 5.6, 7.1, 10.1, 10.0, 10.5]
fun_coils#63 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=4.8e-06, J_MSC=9.3e-06, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.2, curvature=[5.0, 3.6, 11.6, 11.7, 7.2, 12.6], mean squared curvature=[9.0, 5.6, 7.1, 9.9, 10.0, 10.4]
fun_coils#64 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=4.1e-06, J_MSC=1.7e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.3, curvature=[5.0, 3.6, 11.6, 11.6, 7.2, 8.5], mean squared curvature=[9.0, 5.6, 7.1, 9.9, 10.3, 10.5]
fun_coils#65 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.8e-06, J_MSC=5.3e-06, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.3, curvature=[5.0, 3.6, 11.4, 11.3, 7.2, 8.4], mean squared curvature=[9.0, 5.6, 7.1, 9.7, 10.2, 10.3]
fun_coils#66 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=4.8e-03, C-C-Sep=0.18 Jf=2.4e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-06, J_MSC=9.1e-06, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.3, 3.5, 3.7])=20.3, curvature=[5.0, 3.6, 11.4, 10.9, 7.9, 8.5], mean squared curvature=[9.0, 5.6, 7.1, 9.7, 10.3, 10.3]
fun_coils#67 - J=2.3e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=3.1e-06, J_MSC=2.5e-05, J_ALS=8.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.4, curvature=[5.0, 3.7, 11.4, 10.2, 8.3, 14.5], mean squared curvature=[9.0, 5.6, 7.2, 9.8, 10.3, 10.6]
fun_coils#68 - J=2.3e-03, Jf=2.3e-03, ⟨B·n⟩=4.7e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-06, J_MSC=1.3e-05, J_ALS=8.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.3, 3.4, 3.5, 3.8])=20.5, curvature=[5.0, 3.7, 11.2, 9.6, 7.8, 8.5], mean squared curvature=[9.1, 5.6, 7.3, 9.8, 10.1, 10.5]
fun_coils#69 - J=2.3e-03, Jf=2.3e-03, ⟨B·n⟩=4.6e-03, C-C-Sep=0.17 Jf=2.3e-03, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-06, J_MSC=2.4e-06, J_ALS=8.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.4, 3.4, 3.5, 3.8])=20.6, curvature=[5.0, 3.7, 11.1, 9.1, 7.6, 8.7], mean squared curvature=[9.1, 5.6, 7.4, 9.9, 9.9, 10.2]
fun_coils#70 - J=2.8e-03, Jf=2.2e-03, ⟨B·n⟩=4.5e-03, C-C-Sep=0.15 Jf=2.2e-03, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-04, J_MSC=4.5e-04, J_ALS=9.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.4, 3.4, 3.6, 4.0])=21.0, curvature=[5.0, 3.7, 10.8, 8.7, 8.1, 53.9], mean squared curvature=[9.3, 5.7, 7.9, 10.7, 10.1, 12.9]
fun_coils#71 - J=2.2e-03, Jf=2.2e-03, ⟨B·n⟩=4.6e-03, C-C-Sep=0.16 Jf=2.2e-03, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=1.7e-06, J_MSC=1.2e-05, J_ALS=8.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.4, 3.4, 3.6, 3.9])=20.7, curvature=[5.0, 3.7, 11.0, 8.7, 7.7, 11.8], mean squared curvature=[9.2, 5.7, 7.5, 10.0, 9.9, 10.5]
fun_coils#72 - J=2.5e-03, Jf=2.2e-03, ⟨B·n⟩=4.5e-03, C-C-Sep=0.15 Jf=2.2e-03, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-04, J_MSC=1.8e-04, J_ALS=9.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.4, 3.4, 3.6, 4.0])=21.0, curvature=[5.0, 3.7, 10.7, 8.6, 8.1, 61.2], mean squared curvature=[9.3, 5.7, 7.9, 10.6, 10.1, 11.8]
fun_coils#73 - J=2.2e-03, Jf=2.2e-03, ⟨B·n⟩=4.6e-03, C-C-Sep=0.16 Jf=2.2e-03, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-06, J_MSC=1.3e-05, J_ALS=9.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.4, 3.4, 3.6, 3.9])=20.8, curvature=[5.0, 3.7, 10.9, 8.5, 7.9, 12.8], mean squared curvature=[9.2, 5.7, 7.7, 10.2, 9.9, 10.5]
fun_coils#74 - J=2.3e-03, Jf=2.1e-03, ⟨B·n⟩=4.5e-03, C-C-Sep=0.15 Jf=2.1e-03, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=4.0e-05, J_MSC=1.5e-04, J_ALS=9.7e-07, J_LENGTH_PENALTY=2.2e-07 Coil lengths=sum([3.2, 3.3, 3.4, 3.5, 3.6, 4.0])=21.1, curvature=[5.0, 3.7, 10.3, 8.7, 8.2, 40.5], mean squared curvature=[9.3, 5.7, 7.9, 10.6, 10.5, 11.5]
fun_coils#75 - J=2.2e-03, Jf=2.2e-03, ⟨B·n⟩=4.5e-03, C-C-Sep=0.16 Jf=2.2e-03, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=3.9e-07, J_MSC=1.5e-05, J_ALS=9.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.4, 3.4, 3.6, 3.9])=20.9, curvature=[5.0, 3.7, 10.7, 8.3, 8.0, 9.8], mean squared curvature=[9.3, 5.7, 7.8, 10.3, 10.1, 10.5]
fun_coils#76 - J=2.2e-03, Jf=2.2e-03, ⟨B·n⟩=4.5e-03, C-C-Sep=0.15 Jf=2.2e-03, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-05, J_MSC=2.9e-05, J_ALS=9.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.4, 3.4, 3.6, 4.0])=21.0, curvature=[5.0, 3.7, 10.2, 8.5, 8.1, 28.1], mean squared curvature=[9.3, 5.7, 7.8, 10.3, 10.2, 10.7]
fun_coils#77 - J=2.2e-03, Jf=2.2e-03, ⟨B·n⟩=4.5e-03, C-C-Sep=0.15 Jf=2.2e-03, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=2.7e-07, J_MSC=1.2e-05, J_ALS=9.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.4, 3.4, 3.6, 4.0])=20.9, curvature=[5.0, 3.7, 10.5, 8.4, 8.0, 8.6], mean squared curvature=[9.3, 5.7, 7.8, 10.3, 10.1, 10.4]
fun_coils#78 - J=2.2e-03, Jf=2.1e-03, ⟨B·n⟩=4.5e-03, C-C-Sep=0.15 Jf=2.1e-03, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=5.5e-06, J_MSC=1.7e-05, J_ALS=9.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.4, 3.4, 3.6, 4.0])=21.0, curvature=[5.0, 3.7, 10.1, 8.5, 8.1, 20.2], mean squared curvature=[9.3, 5.7, 7.8, 10.2, 10.1, 10.5]
fun_coils#79 - J=2.6e-03, Jf=2.1e-03, ⟨B·n⟩=4.5e-03, C-C-Sep=0.15 Jf=2.1e-03, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-04, J_MSC=3.1e-04, J_ALS=9.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.4, 3.4, 3.6, 4.0])=21.0, curvature=[5.0, 3.7, 9.3, 8.4, 8.2, 91.2], mean squared curvature=[9.3, 5.7, 7.8, 9.9, 10.1, 12.5]
fun_coils#80 - J=2.2e-03, Jf=2.1e-03, ⟨B·n⟩=4.5e-03, C-C-Sep=0.15 Jf=2.1e-03, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-07, J_MSC=1.4e-05, J_ALS=9.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.2, 3.3, 3.4, 3.4, 3.6, 4.0])=21.0, curvature=[5.0, 3.7, 9.9, 8.5, 8.2, 12.1], mean squared curvature=[9.3, 5.7, 7.8, 10.1, 10.1, 10.5]
