
Aspect ratio at max_mode 3: 6.000164613385855
Mean iota at 3: 0.41999630252553016
Quasisymmetry objective at max_mode 3: 0.0002308731908214546
Squared flux at max_mode 3: 0.015939103994131388
fun_coils_simple#1 - J=1.9e-02, Jf=1.9e-02, ⟨B·n⟩=3.0e-02, C-C-Sep=0.14 Jf=1.9e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.2e-06, J_ALS=2.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.5, 3.5, 3.5, 3.5])=14.0, curvature=[3.2, 3.5, 3.8, 3.9], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#42 - J=1.0e-03, Jf=5.7e-04, ⟨B·n⟩=5.0e-03, C-C-Sep=0.12 Jf=5.7e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.3e-04, J_ALS=2.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.7, 3.7, 3.7, 3.6])=14.7, curvature=[4.5, 4.4, 4.3, 4.3], mean squared curvature=[6.6, 6.5, 6.4, 6.4]
fun_coils#43 - J=9.8e-04, Jf=5.6e-04, ⟨B·n⟩=4.9e-03, C-C-Sep=0.12 Jf=5.6e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.1e-04, J_ALS=2.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.7, 3.7, 3.7, 3.7])=14.8, curvature=[4.2, 4.5, 4.6, 4.2], mean squared curvature=[6.5, 6.5, 6.4, 6.4]
fun_coils#44 - J=9.6e-04, Jf=5.6e-04, ⟨B·n⟩=4.9e-03, C-C-Sep=0.12 Jf=5.6e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.0e-04, J_ALS=2.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.8, 3.7, 3.7, 3.7])=14.8, curvature=[4.3, 4.5, 4.6, 4.3], mean squared curvature=[6.5, 6.4, 6.4, 6.3]
fun_coils#45 - J=9.3e-04, Jf=5.4e-04, ⟨B·n⟩=4.8e-03, C-C-Sep=0.12 Jf=5.4e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.9e-04, J_ALS=2.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.8, 3.7, 3.7, 3.7])=14.8, curvature=[4.3, 4.6, 4.6, 4.4], mean squared curvature=[6.5, 6.4, 6.3, 6.3]
fun_coils#46 - J=9.1e-04, Jf=5.3e-04, ⟨B·n⟩=4.7e-03, C-C-Sep=0.12 Jf=5.3e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.7e-04, J_ALS=2.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.8, 3.7, 3.7, 3.7])=14.8, curvature=[4.3, 4.6, 4.5, 4.4], mean squared curvature=[6.5, 6.4, 6.3, 6.3]
fun_coils#47 - J=9.0e-04, Jf=5.2e-04, ⟨B·n⟩=4.6e-03, C-C-Sep=0.12 Jf=5.2e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.9e-04, J_ALS=2.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.8, 3.7, 3.7, 3.7])=14.9, curvature=[4.6, 4.6, 4.6, 4.5], mean squared curvature=[6.6, 6.3, 6.3, 6.3]
fun_coils#48 - J=8.9e-04, Jf=5.2e-04, ⟨B·n⟩=4.7e-03, C-C-Sep=0.12 Jf=5.2e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.7e-04, J_ALS=2.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.8, 3.7, 3.7, 3.7])=14.8, curvature=[4.4, 4.6, 4.5, 4.4], mean squared curvature=[6.5, 6.3, 6.3, 6.3]
fun_coils#49 - J=8.6e-04, Jf=5.2e-04, ⟨B·n⟩=4.6e-03, C-C-Sep=0.12 Jf=5.2e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.5e-04, J_ALS=2.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.8, 3.7, 3.7, 3.7])=14.9, curvature=[4.3, 4.6, 4.6, 4.5], mean squared curvature=[6.4, 6.3, 6.3, 6.3]
fun_coils#50 - J=8.5e-04, Jf=5.1e-04, ⟨B·n⟩=4.6e-03, C-C-Sep=0.12 Jf=5.1e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.4e-04, J_ALS=2.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.8, 3.7, 3.7, 3.7])=14.9, curvature=[4.2, 4.5, 4.5, 4.5], mean squared curvature=[6.4, 6.3, 6.2, 6.3]
fun_coils#51 - J=8.3e-04, Jf=5.0e-04, ⟨B·n⟩=4.5e-03, C-C-Sep=0.12 Jf=5.0e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.3e-04, J_ALS=2.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.8, 3.7, 3.7, 3.7])=14.9, curvature=[4.2, 4.5, 4.4, 4.4], mean squared curvature=[6.4, 6.3, 6.2, 6.2]
fun_coils#52 - J=8.1e-04, Jf=4.8e-04, ⟨B·n⟩=4.5e-03, C-C-Sep=0.13 Jf=4.8e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.3e-04, J_ALS=2.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.8, 3.8, 3.7, 3.7])=15.0, curvature=[4.2, 4.4, 4.4, 4.4], mean squared curvature=[6.4, 6.3, 6.2, 6.3]
fun_coils#53 - J=8.0e-04, Jf=4.7e-04, ⟨B·n⟩=4.4e-03, C-C-Sep=0.13 Jf=4.7e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.2e-04, J_ALS=2.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.8, 3.8, 3.7, 3.7])=15.0, curvature=[4.2, 4.4, 4.4, 4.4], mean squared curvature=[6.4, 6.3, 6.2, 6.2]
fun_coils#54 - J=7.8e-04, Jf=4.5e-04, ⟨B·n⟩=4.3e-03, C-C-Sep=0.13 Jf=4.5e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.2e-04, J_ALS=2.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.8, 3.8, 3.7, 3.7])=15.0, curvature=[4.1, 4.3, 4.4, 4.4], mean squared curvature=[6.4, 6.3, 6.2, 6.3]
fun_coils#55 - J=7.6e-04, Jf=4.4e-04, ⟨B·n⟩=4.3e-03, C-C-Sep=0.13 Jf=4.4e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.2e-04, J_ALS=2.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.8, 3.8, 3.7, 3.7])=15.1, curvature=[3.9, 4.2, 4.4, 4.5], mean squared curvature=[6.4, 6.3, 6.2, 6.3]
fun_coils#56 - J=7.4e-04, Jf=4.1e-04, ⟨B·n⟩=4.1e-03, C-C-Sep=0.13 Jf=4.1e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.3e-04, J_ALS=2.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.9, 3.8, 3.7, 3.7])=15.2, curvature=[3.7, 4.2, 4.4, 4.6], mean squared curvature=[6.4, 6.3, 6.2, 6.3]
fun_coils#57 - J=7.2e-04, Jf=3.8e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.13 Jf=3.8e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.3e-04, J_ALS=2.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.9, 3.8, 3.8, 3.8])=15.3, curvature=[3.7, 4.2, 4.6, 4.8], mean squared curvature=[6.4, 6.3, 6.2, 6.3]
fun_coils#58 - J=7.0e-04, Jf=3.8e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.13 Jf=3.8e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.2e-04, J_ALS=2.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.9, 3.8, 3.8, 3.8])=15.3, curvature=[3.7, 4.1, 4.6, 4.8], mean squared curvature=[6.3, 6.2, 6.2, 6.3]
fun_coils#59 - J=6.8e-04, Jf=3.7e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.12 Jf=3.7e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.1e-04, J_ALS=2.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.9, 3.8, 3.8, 3.8])=15.3, curvature=[3.7, 4.0, 4.7, 4.8], mean squared curvature=[6.3, 6.2, 6.2, 6.3]
fun_coils#60 - J=6.6e-04, Jf=3.6e-04, ⟨B·n⟩=3.8e-03, C-C-Sep=0.12 Jf=3.6e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.0e-04, J_ALS=2.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.9, 3.9, 3.8, 3.8])=15.4, curvature=[3.7, 4.2, 4.6, 4.8], mean squared curvature=[6.3, 6.2, 6.1, 6.3]
fun_coils#61 - J=6.6e-04, Jf=3.3e-04, ⟨B·n⟩=3.7e-03, C-C-Sep=0.12 Jf=3.3e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.3e-04, J_ALS=2.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.0, 3.9, 3.8, 3.8])=15.5, curvature=[3.8, 4.1, 4.5, 4.7], mean squared curvature=[6.3, 6.2, 6.1, 6.5]
fun_coils#62 - J=6.5e-04, Jf=3.5e-04, ⟨B·n⟩=3.8e-03, C-C-Sep=0.12 Jf=3.5e-04, J_length=1.5e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.0e-04, J_ALS=2.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.9, 3.9, 3.8, 3.8])=15.4, curvature=[3.7, 4.1, 4.6, 4.7], mean squared curvature=[6.3, 6.2, 6.1, 6.3]
fun_coils#63 - J=6.3e-04, Jf=3.3e-04, ⟨B·n⟩=3.7e-03, C-C-Sep=0.12 Jf=3.3e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.0e-04, J_ALS=2.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.0, 3.9, 3.8, 3.8])=15.5, curvature=[3.7, 4.1, 4.5, 4.8], mean squared curvature=[6.2, 6.2, 6.1, 6.3]
fun_coils#64 - J=6.2e-04, Jf=3.3e-04, ⟨B·n⟩=3.7e-03, C-C-Sep=0.12 Jf=3.3e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.9e-04, J_ALS=2.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.0, 3.9, 3.8, 3.8])=15.6, curvature=[3.7, 4.0, 4.5, 4.8], mean squared curvature=[6.2, 6.2, 6.1, 6.3]
fun_coils#65 - J=6.1e-04, Jf=3.2e-04, ⟨B·n⟩=3.6e-03, C-C-Sep=0.12 Jf=3.2e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.9e-04, J_ALS=2.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.0, 3.9, 3.9, 3.8])=15.6, curvature=[3.8, 3.9, 4.4, 4.9], mean squared curvature=[6.2, 6.2, 6.1, 6.3]
fun_coils#66 - J=6.0e-04, Jf=3.1e-04, ⟨B·n⟩=3.6e-03, C-C-Sep=0.12 Jf=3.1e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.9e-04, J_ALS=2.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.0, 3.9, 3.9, 3.8])=15.7, curvature=[3.9, 4.0, 4.5, 4.9], mean squared curvature=[6.2, 6.2, 6.1, 6.3]
fun_coils#67 - J=5.8e-04, Jf=3.0e-04, ⟨B·n⟩=3.6e-03, C-C-Sep=0.12 Jf=3.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=6.6e-09, J_MSC=2.8e-04, J_ALS=3.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.1, 4.0, 3.9, 3.9])=15.8, curvature=[3.9, 4.1, 4.5, 5.1], mean squared curvature=[6.2, 6.1, 6.1, 6.3]
fun_coils#68 - J=5.7e-04, Jf=2.9e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.12 Jf=2.9e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=9.6e-09, J_MSC=2.7e-04, J_ALS=3.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.1, 4.0, 3.9, 3.9])=15.9, curvature=[4.0, 4.2, 4.5, 5.1], mean squared curvature=[6.2, 6.1, 6.1, 6.3]
fun_coils#69 - J=5.5e-04, Jf=2.9e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.12 Jf=2.9e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=2.3e-08, J_MSC=2.6e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.1, 4.0, 3.9, 3.9])=16.0, curvature=[3.8, 4.1, 4.5, 5.1], mean squared curvature=[6.1, 6.1, 6.1, 6.2]
fun_coils#70 - J=5.4e-04, Jf=2.8e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.12 Jf=2.8e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=5.3e-10, J_MSC=2.6e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.1, 4.0, 4.0, 3.9])=16.1, curvature=[3.7, 4.0, 4.4, 5.0], mean squared curvature=[6.1, 6.1, 6.1, 6.2]
fun_coils#71 - J=5.2e-04, Jf=2.6e-04, ⟨B·n⟩=3.4e-03, C-C-Sep=0.11 Jf=2.6e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=6.3e-12, J_MSC=2.5e-04, J_ALS=3.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.2, 4.1, 4.0, 4.0])=16.2, curvature=[3.6, 3.9, 4.4, 5.0], mean squared curvature=[6.0, 6.1, 6.1, 6.3]
fun_coils#72 - J=5.0e-04, Jf=2.5e-04, ⟨B·n⟩=3.3e-03, C-C-Sep=0.11 Jf=2.5e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.5e-04, J_ALS=3.6e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.2, 4.1, 4.1, 4.0])=16.4, curvature=[3.6, 3.9, 4.5, 4.8], mean squared curvature=[6.0, 6.0, 6.2, 6.3]
fun_coils#73 - J=4.8e-04, Jf=2.4e-04, ⟨B·n⟩=3.2e-03, C-C-Sep=0.11 Jf=2.4e-04, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.4e-04, J_ALS=3.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 4.2, 4.1, 4.1])=16.6, curvature=[3.6, 3.8, 4.5, 4.8], mean squared curvature=[5.9, 6.0, 6.1, 6.3]
fun_coils#74 - J=4.6e-04, Jf=2.3e-04, ⟨B·n⟩=3.2e-03, C-C-Sep=0.11 Jf=2.3e-04, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.4e-04, J_ALS=4.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 4.2, 4.1, 4.1])=16.8, curvature=[3.6, 3.8, 4.3, 4.7], mean squared curvature=[5.9, 6.0, 6.1, 6.3]
fun_coils#75 - J=4.5e-04, Jf=2.2e-04, ⟨B·n⟩=3.1e-03, C-C-Sep=0.11 Jf=2.2e-04, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.3e-04, J_ALS=4.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.4, 4.3, 4.2, 4.2])=17.0, curvature=[3.7, 3.8, 4.2, 4.7], mean squared curvature=[5.9, 6.0, 6.1, 6.3]
fun_coils#76 - J=4.3e-04, Jf=2.1e-04, ⟨B·n⟩=3.1e-03, C-C-Sep=0.11 Jf=2.1e-04, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-04, J_ALS=4.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.4, 4.3, 4.2, 4.2])=17.2, curvature=[3.7, 3.8, 4.1, 4.7], mean squared curvature=[5.8, 6.0, 6.1, 6.3]
fun_coils#77 - J=4.1e-04, Jf=2.0e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-04, J_ALS=4.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.5, 4.4, 4.3, 4.3])=17.4, curvature=[3.7, 3.9, 4.1, 4.7], mean squared curvature=[5.8, 5.9, 6.1, 6.3]
fun_coils#78 - J=4.0e-04, Jf=1.9e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=1.9e-04, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-04, J_ALS=5.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.5, 4.4, 4.4])=17.8, curvature=[3.6, 3.8, 4.2, 4.7], mean squared curvature=[5.8, 5.9, 6.1, 6.3]
fun_coils#79 - J=3.7e-04, Jf=1.8e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.11 Jf=1.8e-04, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-04, J_ALS=6.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.7, 4.5, 4.5])=18.5, curvature=[3.6, 3.8, 4.4, 4.7], mean squared curvature=[5.7, 5.8, 6.1, 6.3]
fun_coils#80 - J=3.5e-04, Jf=1.8e-04, ⟨B·n⟩=2.8e-03, C-C-Sep=0.10 Jf=1.8e-04, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.7e-04, J_ALS=6.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.9, 4.8, 4.7, 4.7])=19.0, curvature=[3.6, 3.8, 4.3, 4.6], mean squared curvature=[5.6, 5.7, 6.0, 6.2]
fun_coils#81 - J=3.3e-04, Jf=1.9e-04, ⟨B·n⟩=2.7e-03, C-C-Sep=0.10 Jf=1.9e-04, J_length=2.0e-06, J_CC=1.3e-09, J_CURVATURE=0.0e+00, J_MSC=1.4e-04, J_ALS=7.6e-07, J_LENGTH_PENALTY=1.2e-08 Coil lengths=sum([5.0, 4.9, 4.8, 4.8])=19.5, curvature=[3.6, 3.7, 4.2, 4.5], mean squared curvature=[5.6, 5.6, 5.9, 6.1]
fun_coils#82 - J=3.5e-04, Jf=1.8e-04, ⟨B·n⟩=2.7e-03, C-C-Sep=0.10 Jf=1.8e-04, J_length=2.0e-06, J_CC=1.9e-08, J_CURVATURE=0.0e+00, J_MSC=1.2e-04, J_ALS=8.2e-07, J_LENGTH_PENALTY=5.4e-05 Coil lengths=sum([5.1, 5.0, 4.9, 4.9])=19.9, curvature=[3.6, 3.7, 4.1, 4.5], mean squared curvature=[5.5, 5.5, 5.9, 6.0]
fun_coils#83 - J=3.2e-04, Jf=1.8e-04, ⟨B·n⟩=2.7e-03, C-C-Sep=0.10 Jf=1.8e-04, J_length=2.0e-06, J_CC=3.8e-09, J_CURVATURE=0.0e+00, J_MSC=1.3e-04, J_ALS=7.8e-07, J_LENGTH_PENALTY=4.7e-06 Coil lengths=sum([5.0, 5.0, 4.8, 4.8])=19.7, curvature=[3.6, 3.7, 4.2, 4.5], mean squared curvature=[5.6, 5.6, 5.9, 6.1]
fun_coils#84 - J=8.6e-04, Jf=3.8e-04, ⟨B·n⟩=3.9e-03, C-C-Sep=0.09 Jf=3.8e-04, J_length=1.9e-06, J_CC=3.1e-07, J_CURVATURE=5.5e-08, J_MSC=4.9e-04, J_ALS=7.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.9, 4.9, 4.8, 4.8])=19.4, curvature=[5.1, 4.7, 5.3, 5.0], mean squared curvature=[5.9, 6.0, 7.1, 6.8]
fun_coils#85 - J=3.0e-04, Jf=1.8e-04, ⟨B·n⟩=2.7e-03, C-C-Sep=0.10 Jf=1.8e-04, J_length=2.0e-06, J_CC=1.5e-08, J_CURVATURE=0.0e+00, J_MSC=1.2e-04, J_ALS=7.6e-07, J_LENGTH_PENALTY=4.5e-07 Coil lengths=sum([5.0, 4.9, 4.8, 4.8])=19.6, curvature=[3.7, 3.7, 4.0, 4.5], mean squared curvature=[5.6, 5.5, 5.9, 6.0]
fun_coils#86 - J=2.8e-04, Jf=1.6e-04, ⟨B·n⟩=2.6e-03, C-C-Sep=0.10 Jf=1.6e-04, J_length=2.0e-06, J_CC=4.9e-09, J_CURVATURE=0.0e+00, J_MSC=1.2e-04, J_ALS=7.6e-07, J_LENGTH_PENALTY=2.0e-07 Coil lengths=sum([5.0, 4.9, 4.8, 4.8])=19.6, curvature=[3.7, 3.7, 4.2, 4.5], mean squared curvature=[5.6, 5.5, 5.9, 6.0]
fun_coils#87 - J=2.6e-04, Jf=1.5e-04, ⟨B·n⟩=2.5e-03, C-C-Sep=0.10 Jf=1.5e-04, J_length=2.0e-06, J_CC=2.2e-10, J_CURVATURE=0.0e+00, J_MSC=1.1e-04, J_ALS=7.7e-07, J_LENGTH_PENALTY=4.9e-07 Coil lengths=sum([5.0, 4.9, 4.8, 4.8])=19.6, curvature=[3.7, 3.6, 4.2, 4.5], mean squared curvature=[5.5, 5.5, 5.8, 6.0]
fun_coils#88 - J=2.4e-04, Jf=1.4e-04, ⟨B·n⟩=2.4e-03, C-C-Sep=0.10 Jf=1.4e-04, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.9e-05, J_ALS=7.7e-07, J_LENGTH_PENALTY=9.0e-07 Coil lengths=sum([5.0, 4.9, 4.8, 4.8])=19.6, curvature=[3.7, 3.7, 4.1, 4.6], mean squared curvature=[5.5, 5.5, 5.8, 5.9]
fun_coils#89 - J=2.3e-04, Jf=1.3e-04, ⟨B·n⟩=2.4e-03, C-C-Sep=0.10 Jf=1.3e-04, J_length=2.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.3e-05, J_ALS=7.8e-07, J_LENGTH_PENALTY=1.3e-06 Coil lengths=sum([5.0, 5.0, 4.8, 4.8])=19.7, curvature=[3.7, 3.7, 3.9, 4.7], mean squared curvature=[5.5, 5.5, 5.7, 5.9]
fun_coils#90 - J=2.2e-04, Jf=1.3e-04, ⟨B·n⟩=2.3e-03, C-C-Sep=0.10 Jf=1.3e-04, J_length=2.0e-06, J_CC=1.3e-09, J_CURVATURE=0.0e+00, J_MSC=8.9e-05, J_ALS=7.8e-07, J_LENGTH_PENALTY=1.9e-06 Coil lengths=sum([5.0, 5.0, 4.9, 4.9])=19.7, curvature=[3.8, 3.8, 3.8, 4.8], mean squared curvature=[5.5, 5.5, 5.7, 5.9]
fun_coils#91 - J=2.1e-04, Jf=1.3e-04, ⟨B·n⟩=2.3e-03, C-C-Sep=0.10 Jf=1.3e-04, J_length=2.0e-06, J_CC=1.6e-09, J_CURVATURE=0.0e+00, J_MSC=8.0e-05, J_ALS=7.8e-07, J_LENGTH_PENALTY=1.7e-06 Coil lengths=sum([5.0, 5.0, 4.9, 4.9])=19.7, curvature=[3.6, 3.8, 3.9, 4.8], mean squared curvature=[5.4, 5.4, 5.7, 5.9]
fun_coils#92 - J=2.0e-04, Jf=1.2e-04, ⟨B·n⟩=2.3e-03, C-C-Sep=0.10 Jf=1.2e-04, J_length=2.0e-06, J_CC=3.6e-09, J_CURVATURE=0.0e+00, J_MSC=7.6e-05, J_ALS=7.8e-07, J_LENGTH_PENALTY=1.3e-06 Coil lengths=sum([5.0, 5.0, 4.9, 4.9])=19.7, curvature=[3.5, 3.7, 4.0, 4.9], mean squared curvature=[5.4, 5.4, 5.7, 5.9]
fun_coils#93 - J=2.0e-04, Jf=1.2e-04, ⟨B·n⟩=2.3e-03, C-C-Sep=0.10 Jf=1.2e-04, J_length=2.0e-06, J_CC=8.2e-09, J_CURVATURE=0.0e+00, J_MSC=7.2e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=1.3e-06 Coil lengths=sum([5.0, 5.0, 4.9, 4.9])=19.7, curvature=[3.4, 3.7, 4.0, 4.9], mean squared curvature=[5.4, 5.4, 5.7, 5.8]
fun_coils#94 - J=1.9e-04, Jf=1.2e-04, ⟨B·n⟩=2.2e-03, C-C-Sep=0.10 Jf=1.2e-04, J_length=2.0e-06, J_CC=1.5e-08, J_CURVATURE=0.0e+00, J_MSC=6.8e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=1.4e-06 Coil lengths=sum([5.0, 5.0, 4.9, 4.9])=19.8, curvature=[3.3, 3.6, 4.0, 4.8], mean squared curvature=[5.3, 5.4, 5.6, 5.8]
fun_coils#95 - J=1.8e-04, Jf=1.1e-04, ⟨B·n⟩=2.2e-03, C-C-Sep=0.10 Jf=1.1e-04, J_length=2.0e-06, J_CC=1.9e-08, J_CURVATURE=0.0e+00, J_MSC=6.7e-05, J_ALS=8.1e-07, J_LENGTH_PENALTY=6.8e-06 Coil lengths=sum([5.0, 5.0, 4.9, 4.9])=19.9, curvature=[3.5, 3.5, 3.9, 4.7], mean squared curvature=[5.3, 5.4, 5.7, 5.8]
fun_coils#96 - J=1.7e-04, Jf=1.1e-04, ⟨B·n⟩=2.2e-03, C-C-Sep=0.10 Jf=1.1e-04, J_length=2.0e-06, J_CC=1.1e-08, J_CURVATURE=0.0e+00, J_MSC=6.2e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=7.0e-07 Coil lengths=sum([5.0, 5.0, 4.9, 4.9])=19.8, curvature=[3.5, 3.5, 3.9, 4.6], mean squared curvature=[5.3, 5.4, 5.6, 5.8]
fun_coils#97 - J=1.7e-04, Jf=1.1e-04, ⟨B·n⟩=2.1e-03, C-C-Sep=0.10 Jf=1.1e-04, J_length=2.0e-06, J_CC=8.0e-09, J_CURVATURE=0.0e+00, J_MSC=6.0e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=7.6e-07 Coil lengths=sum([5.0, 5.0, 4.9, 4.9])=19.8, curvature=[3.5, 3.5, 4.0, 4.6], mean squared curvature=[5.3, 5.4, 5.6, 5.8]
