
Aspect ratio at max_mode 3: 5.999999836943246
Mean iota at 3: 0.41999659049473215
Quasisymmetry objective at max_mode 3: 2.167484344763954e-05
Squared flux at max_mode 3: 0.06415397191789753
fun_coils#38 - J=7.2e-05, Jf=7.2e-05, ⟨B·n⟩=9.7e-04, C-C-Sep=0.11 Jf=7.2e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-07, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.2, curvature=[3.6, 4.6, 4.7, 4.9], mean squared curvature=[4.8, 4.9, 5.0, 5.0]
fun_coils#39 - J=6.9e-05, Jf=6.8e-05, ⟨B·n⟩=9.5e-04, C-C-Sep=0.11 Jf=6.8e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.3e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.2, curvature=[4.3, 4.5, 4.7, 4.9], mean squared curvature=[4.9, 4.9, 4.9, 5.0]
fun_coils#40 - J=8.8e-04, Jf=5.6e-05, ⟨B·n⟩=9.0e-04, C-C-Sep=0.11 Jf=5.6e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-04, J_MSC=6.7e-04, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.2, curvature=[13.4, 4.4, 5.3, 4.9], mean squared curvature=[8.7, 5.1, 5.0, 5.4]
fun_coils#41 - J=6.7e-05, Jf=6.7e-05, ⟨B·n⟩=9.3e-04, C-C-Sep=0.11 Jf=6.7e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.3e-07, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.2, curvature=[5.0, 4.5, 4.7, 4.9], mean squared curvature=[5.0, 4.9, 4.9, 5.0]
fun_coils#42 - J=6.2e-05, Jf=5.9e-05, ⟨B·n⟩=8.9e-04, C-C-Sep=0.11 Jf=5.9e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-07, J_MSC=1.9e-06, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.2, curvature=[5.5, 4.4, 4.9, 4.9], mean squared curvature=[5.2, 4.9, 4.9, 5.1]
fun_coils#43 - J=5.8e-05, Jf=5.5e-05, ⟨B·n⟩=9.0e-04, C-C-Sep=0.11 Jf=5.5e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=9.4e-07, J_MSC=1.7e-06, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.2, curvature=[5.7, 4.4, 5.4, 4.9], mean squared curvature=[5.1, 5.1, 5.0, 5.1]
fun_coils#44 - J=5.4e-05, Jf=5.4e-05, ⟨B·n⟩=8.7e-04, C-C-Sep=0.11 Jf=5.4e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=3.8e-10, J_MSC=0.0e+00, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.2, curvature=[4.4, 4.4, 5.0, 4.9], mean squared curvature=[4.8, 4.9, 4.9, 5.0]
fun_coils#45 - J=5.1e-05, Jf=5.1e-05, ⟨B·n⟩=8.4e-04, C-C-Sep=0.11 Jf=5.1e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.2, curvature=[4.4, 4.5, 5.0, 4.9], mean squared curvature=[4.9, 5.0, 5.0, 5.0]
fun_coils#46 - J=4.6e-05, Jf=4.3e-05, ⟨B·n⟩=7.8e-04, C-C-Sep=0.11 Jf=4.3e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-08, J_MSC=2.5e-06, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.2, curvature=[4.5, 4.6, 5.1, 4.7], mean squared curvature=[5.1, 5.2, 5.1, 5.1]
fun_coils#47 - J=4.0e-05, Jf=3.8e-05, ⟨B·n⟩=7.4e-04, C-C-Sep=0.11 Jf=3.8e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-08, J_MSC=9.3e-07, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.2, curvature=[4.4, 4.6, 5.1, 4.6], mean squared curvature=[5.1, 5.0, 5.1, 5.1]
fun_coils#48 - J=3.4e-05, Jf=3.3e-05, ⟨B·n⟩=6.9e-04, C-C-Sep=0.11 Jf=3.3e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-07, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.2, curvature=[4.3, 4.6, 5.0, 4.6], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#49 - J=4.1e-05, Jf=2.6e-05, ⟨B·n⟩=6.3e-04, C-C-Sep=0.12 Jf=2.6e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=2.3e-08, J_MSC=1.4e-05, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.3, curvature=[5.2, 4.9, 4.8, 4.6], mean squared curvature=[5.3, 5.3, 5.1, 5.2]
fun_coils#50 - J=3.2e-05, Jf=3.0e-05, ⟨B·n⟩=6.6e-04, C-C-Sep=0.12 Jf=3.0e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-06, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.2, curvature=[4.5, 4.7, 4.9, 4.6], mean squared curvature=[5.1, 5.1, 5.0, 5.0]
fun_coils#51 - J=2.9e-05, Jf=2.7e-05, ⟨B·n⟩=6.2e-04, C-C-Sep=0.12 Jf=2.7e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-06, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.2, curvature=[4.7, 4.7, 4.7, 4.6], mean squared curvature=[5.1, 5.1, 5.0, 5.1]
fun_coils#52 - J=2.6e-05, Jf=2.5e-05, ⟨B·n⟩=6.1e-04, C-C-Sep=0.12 Jf=2.5e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-07, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.2, curvature=[4.8, 4.7, 4.7, 4.6], mean squared curvature=[5.0, 5.1, 5.0, 5.0]
fun_coils#53 - J=2.4e-05, Jf=2.4e-05, ⟨B·n⟩=5.9e-04, C-C-Sep=0.12 Jf=2.4e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.2, curvature=[4.9, 4.7, 4.7, 4.5], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#54 - J=2.1e-05, Jf=1.9e-05, ⟨B·n⟩=5.4e-04, C-C-Sep=0.12 Jf=1.9e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-07, J_MSC=1.5e-06, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.3, curvature=[5.3, 4.7, 4.7, 4.5], mean squared curvature=[5.1, 5.1, 5.1, 5.0]
fun_coils#55 - J=1.9e-05, Jf=1.9e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.12 Jf=1.9e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.9e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.3, curvature=[4.9, 4.6, 4.8, 4.4], mean squared curvature=[5.0, 4.9, 5.0, 5.0]
fun_coils#56 - J=1.8e-05, Jf=1.8e-05, ⟨B·n⟩=5.1e-04, C-C-Sep=0.12 Jf=1.8e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.2e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.3, curvature=[4.9, 4.6, 4.8, 4.3], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#57 - J=1.7e-05, Jf=1.6e-05, ⟨B·n⟩=5.0e-04, C-C-Sep=0.12 Jf=1.6e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.4e-07, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.3, curvature=[4.8, 4.6, 4.9, 4.3], mean squared curvature=[5.1, 5.1, 5.0, 5.0]
fun_coils#58 - J=1.6e-05, Jf=1.6e-05, ⟨B·n⟩=5.0e-04, C-C-Sep=0.12 Jf=1.6e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.6e-09, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.3, curvature=[4.8, 4.6, 4.8, 4.3], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#59 - J=1.6e-05, Jf=1.5e-05, ⟨B·n⟩=4.9e-04, C-C-Sep=0.12 Jf=1.5e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.3, curvature=[4.8, 4.6, 4.9, 4.3], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#60 - J=1.5e-05, Jf=1.3e-05, ⟨B·n⟩=4.5e-04, C-C-Sep=0.12 Jf=1.3e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.7e-07, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.3, curvature=[4.7, 4.5, 5.0, 4.2], mean squared curvature=[5.1, 5.0, 5.0, 5.1]
fun_coils#61 - J=1.3e-05, Jf=1.3e-05, ⟨B·n⟩=4.4e-04, C-C-Sep=0.12 Jf=1.3e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.0e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.6, 4.6, 4.5, 4.5])=18.3, curvature=[4.7, 4.5, 5.0, 4.2], mean squared curvature=[5.0, 5.0, 5.0, 4.9]
fun_coils#62 - J=1.3e-05, Jf=1.2e-05, ⟨B·n⟩=4.4e-04, C-C-Sep=0.12 Jf=1.2e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.4e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.5])=18.3, curvature=[4.7, 4.5, 5.0, 4.2], mean squared curvature=[5.0, 5.0, 5.0, 4.9]
fun_coils#63 - J=1.2e-05, Jf=1.2e-05, ⟨B·n⟩=4.3e-04, C-C-Sep=0.12 Jf=1.2e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.5])=18.3, curvature=[4.8, 4.4, 5.0, 4.2], mean squared curvature=[5.0, 5.0, 5.0, 4.9]
fun_coils#64 - J=1.2e-05, Jf=1.1e-05, ⟨B·n⟩=4.2e-04, C-C-Sep=0.12 Jf=1.1e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=3.9e-08, J_MSC=6.8e-07, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.5])=18.3, curvature=[5.2, 5.0, 5.0, 4.2], mean squared curvature=[5.1, 5.1, 5.1, 4.9]
fun_coils#65 - J=1.2e-05, Jf=1.1e-05, ⟨B·n⟩=4.2e-04, C-C-Sep=0.12 Jf=1.1e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.5])=18.3, curvature=[5.0, 4.5, 5.0, 4.2], mean squared curvature=[5.0, 5.0, 5.0, 4.9]
fun_coils#66 - J=1.2e-05, Jf=1.1e-05, ⟨B·n⟩=4.2e-04, C-C-Sep=0.12 Jf=1.1e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=2.9e-10, J_MSC=5.1e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.5])=18.3, curvature=[5.0, 4.6, 5.0, 4.2], mean squared curvature=[5.0, 5.0, 5.0, 4.9]
fun_coils#67 - J=1.1e-05, Jf=1.1e-05, ⟨B·n⟩=4.1e-04, C-C-Sep=0.12 Jf=1.1e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=6.6e-10, J_MSC=2.7e-10, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.5])=18.3, curvature=[5.0, 4.7, 4.9, 4.2], mean squared curvature=[5.0, 5.0, 5.0, 4.9]
fun_coils#68 - J=1.1e-05, Jf=1.0e-05, ⟨B·n⟩=4.0e-04, C-C-Sep=0.12 Jf=1.0e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.5])=18.4, curvature=[5.0, 4.7, 4.8, 4.2], mean squared curvature=[5.0, 5.0, 5.0, 4.9]
fun_coils#69 - J=1.1e-05, Jf=1.0e-05, ⟨B·n⟩=3.9e-04, C-C-Sep=0.12 Jf=1.0e-05, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.5e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.5])=18.4, curvature=[4.8, 4.7, 4.7, 4.3], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#70 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.9e-04, C-C-Sep=0.12 Jf=9.8e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.7e-08, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.5])=18.4, curvature=[4.7, 5.0, 4.7, 4.3], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#71 - J=1.0e-05, Jf=9.5e-06, ⟨B·n⟩=3.8e-04, C-C-Sep=0.12 Jf=9.5e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-08, J_MSC=1.7e-09, J_ALS=4.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.5])=18.4, curvature=[4.7, 5.2, 4.7, 4.3], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#72 - J=9.8e-06, Jf=9.3e-06, ⟨B·n⟩=3.8e-04, C-C-Sep=0.13 Jf=9.3e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=4.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.5])=18.4, curvature=[4.6, 4.9, 4.7, 4.4], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#73 - J=9.6e-06, Jf=9.1e-06, ⟨B·n⟩=3.7e-04, C-C-Sep=0.13 Jf=9.1e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=4.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.6])=18.4, curvature=[4.6, 4.7, 4.6, 4.4], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#74 - J=9.4e-06, Jf=8.8e-06, ⟨B·n⟩=3.7e-04, C-C-Sep=0.13 Jf=8.8e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-07, J_ALS=4.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.6])=18.4, curvature=[4.7, 4.9, 4.5, 4.5], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#75 - J=9.4e-06, Jf=8.9e-06, ⟨B·n⟩=3.7e-04, C-C-Sep=0.13 Jf=8.9e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.6e-11, J_ALS=4.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.6])=18.4, curvature=[4.7, 4.8, 4.6, 4.5], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#76 - J=2.2e-05, Jf=7.9e-06, ⟨B·n⟩=3.4e-04, C-C-Sep=0.13 Jf=7.9e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=7.2e-07, J_MSC=1.3e-05, J_ALS=4.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.6])=18.4, curvature=[5.6, 4.7, 5.8, 4.7], mean squared curvature=[5.3, 5.1, 5.4, 5.0]
fun_coils#77 - J=9.3e-06, Jf=8.7e-06, ⟨B·n⟩=3.6e-04, C-C-Sep=0.13 Jf=8.7e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.7e-08, J_ALS=4.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.6])=18.4, curvature=[4.7, 4.5, 4.6, 4.5], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#78 - J=8.8e-06, Jf=8.1e-06, ⟨B·n⟩=3.5e-04, C-C-Sep=0.13 Jf=8.1e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=4.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.6])=18.4, curvature=[4.9, 4.6, 4.5, 4.6], mean squared curvature=[5.0, 5.0, 5.1, 5.0]
fun_coils#79 - J=8.6e-06, Jf=8.0e-06, ⟨B·n⟩=3.5e-04, C-C-Sep=0.13 Jf=8.0e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.9e-08, J_ALS=4.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.6])=18.4, curvature=[4.8, 4.6, 4.5, 4.6], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#80 - J=8.4e-06, Jf=7.9e-06, ⟨B·n⟩=3.4e-04, C-C-Sep=0.13 Jf=7.9e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=4.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.6])=18.4, curvature=[4.7, 4.5, 4.5, 4.6], mean squared curvature=[5.0, 4.9, 4.9, 5.0]
fun_coils#81 - J=8.2e-06, Jf=7.7e-06, ⟨B·n⟩=3.4e-04, C-C-Sep=0.13 Jf=7.7e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.4e-09, J_ALS=4.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.6])=18.4, curvature=[4.8, 4.6, 4.5, 4.7], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#82 - J=1.6e-05, Jf=7.0e-06, ⟨B·n⟩=3.2e-04, C-C-Sep=0.12 Jf=7.0e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.4e-06, J_ALS=5.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.7, 4.5, 4.6])=18.5, curvature=[4.8, 4.9, 4.7, 4.9], mean squared curvature=[5.2, 5.3, 5.2, 5.1]
fun_coils#83 - J=8.0e-06, Jf=7.5e-06, ⟨B·n⟩=3.3e-04, C-C-Sep=0.13 Jf=7.5e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=4.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.6])=18.4, curvature=[4.8, 4.6, 4.5, 4.7], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#84 - J=1.2e-05, Jf=7.0e-06, ⟨B·n⟩=3.2e-04, C-C-Sep=0.12 Jf=7.0e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.1e-06, J_ALS=5.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.7, 4.5, 4.6])=18.5, curvature=[4.7, 4.9, 4.7, 4.9], mean squared curvature=[5.1, 5.2, 5.1, 5.0]
fun_coils#85 - J=7.9e-06, Jf=7.4e-06, ⟨B·n⟩=3.3e-04, C-C-Sep=0.13 Jf=7.4e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.5e-08, J_ALS=4.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.6])=18.4, curvature=[4.8, 4.7, 4.5, 4.8], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#86 - J=7.8e-06, Jf=7.2e-06, ⟨B·n⟩=3.2e-04, C-C-Sep=0.13 Jf=7.2e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.0e-08, J_ALS=4.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.6])=18.4, curvature=[4.8, 4.7, 4.6, 4.8], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#87 - J=7.6e-06, Jf=7.1e-06, ⟨B·n⟩=3.2e-04, C-C-Sep=0.13 Jf=7.1e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.4e-08, J_ALS=4.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.6])=18.5, curvature=[4.7, 4.7, 4.6, 4.8], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#88 - J=7.4e-06, Jf=6.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.12 Jf=6.8e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.6e-08, J_ALS=5.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.6])=18.5, curvature=[4.7, 4.7, 4.6, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#89 - J=7.2e-06, Jf=6.7e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.12 Jf=6.7e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.9e-09, J_ALS=5.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.6, 4.5, 4.6])=18.5, curvature=[4.7, 4.6, 4.6, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#90 - J=7.1e-06, Jf=6.6e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.12 Jf=6.6e-06, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=4.1e-11, J_MSC=9.4e-09, J_ALS=5.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.7, 4.5, 4.6])=18.5, curvature=[4.7, 4.6, 4.6, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#91 - J=7.1e-06, Jf=6.3e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.12 Jf=6.3e-06, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=4.2e-09, J_MSC=2.6e-07, J_ALS=5.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.7, 4.5, 4.6])=18.5, curvature=[4.6, 4.6, 4.6, 5.1], mean squared curvature=[5.0, 5.1, 5.0, 5.0]
fun_coils#92 - J=7.0e-06, Jf=6.4e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.12 Jf=6.4e-06, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-09, J_MSC=3.7e-08, J_ALS=5.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.7, 4.5, 4.6])=18.5, curvature=[4.7, 4.6, 4.6, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#93 - J=6.8e-06, Jf=6.3e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.12 Jf=6.3e-06, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=3.1e-10, J_MSC=4.1e-09, J_ALS=5.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.7, 4.5, 4.6])=18.5, curvature=[4.6, 4.6, 4.6, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#94 - J=6.7e-06, Jf=6.1e-06, ⟨B·n⟩=3.0e-04, C-C-Sep=0.12 Jf=6.1e-06, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=1.2e-09, J_MSC=4.3e-08, J_ALS=5.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.7, 4.5, 4.6])=18.5, curvature=[4.6, 4.6, 4.6, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
